index,sourcetype,EventCode,Event_Description,timestamp,User,badge_access
security,history_access,,Access,2023-05-28 23:01:11.230674,,1
security,history_access,,Access,2023-05-31 05:40:11.230676,,1
security,history_access,,Access,2023-05-31 00:54:11.230677,,0
security,win*,905,,2023-06-02 12:51:11.230679,,1
security,win*,4395,,2023-06-02 22:02:11.230681,,1
security,win*,2045,,2023-05-28 23:36:11.230685,,1
security,history_access,,Access,2023-06-02 09:34:11.230687,,1
security,win*,3580,,2023-05-31 20:31:11.230689,,0
security,history_access,,Access,2023-05-28 11:33:11.230691,,1
security,win*,1411,,2023-06-02 12:05:11.230693,,0
security,history_access,,Access,2023-05-30 12:35:11.230695,,0
security,win*,3088,,2023-05-30 19:26:11.230697,,1
security,win*,2114,,2023-05-31 21:21:11.230699,,0
security,history_access,,Access,2023-05-30 10:09:11.230701,,1
security,win*,1622,,2023-05-29 10:11:11.230703,,1
security,history_access,,Access,2023-06-01 17:01:11.230705,,1
security,history_access,,Access,2023-05-30 13:57:11.230707,,1
security,history_access,,Access,2023-06-02 09:58:11.230708,,0
security,win*,3748,,2023-06-03 12:26:11.230710,,1
security,history_access,,Access,2023-05-31 23:45:11.230712,,0
security,history_access,,Access,2023-05-29 04:29:11.230714,,1
security,history_access,,Access,2023-05-30 06:55:11.230716,,0
security,history_access,,Access,2023-05-30 09:26:11.230718,,1
security,win*,3585,,2023-05-27 19:38:11.230720,,0
security,win*,843,,2023-05-28 22:32:11.230722,,1
security,win*,3926,,2023-05-28 06:00:11.230724,,1
security,win*,4382,,2023-06-03 09:14:11.230726,,0
security,history_access,,Access,2023-05-31 12:42:11.230729,,0
security,history_access,,Access,2023-05-28 18:29:11.230731,,1
security,win*,3123,,2023-05-31 19:26:11.230732,,0
security,win*,4595,,2023-05-31 11:52:11.230734,,1
security,history_access,,Access,2023-05-27 21:45:11.230736,,1
security,win*,3312,,2023-05-31 20:20:11.230738,,1
security,win*,1204,,2023-06-01 20:44:11.230740,,0
security,history_access,,Access,2023-06-03 12:12:11.230743,,0
security,history_access,,Access,2023-06-01 17:53:11.230746,,0
security,history_access,,Access,2023-06-02 12:09:11.230748,,0
security,history_access,,Access,2023-05-30 11:13:11.230749,,0
security,win*,824,,2023-05-31 03:35:11.230751,,0
security,win*,1339,,2023-05-30 10:13:11.230753,,0
security,history_access,,Access,2023-06-02 19:32:11.230756,,0
security,history_access,,Access,2023-05-30 11:25:11.230757,,0
security,win*,4376,,2023-05-30 19:50:11.230759,,1
security,history_access,,Access,2023-06-03 00:50:11.230761,,0
security,history_access,,Access,2023-05-29 04:05:11.230763,,1
security,history_access,,Access,2023-06-02 10:35:11.230765,,0
security,win*,2357,,2023-05-28 18:52:11.230767,,0
security,history_access,,Access,2023-06-01 04:45:11.230769,,1
security,history_access,,Access,2023-06-01 09:21:11.230771,,1
security,win*,2793,,2023-05-30 10:04:11.230773,,1
security,history_access,,Access,2023-05-28 00:26:11.230775,,1
security,win*,3000,,2023-05-28 13:06:11.230777,,0
security,history_access,,Access,2023-05-29 07:10:11.230779,,1
security,history_access,,Access,2023-05-29 16:59:11.230781,,0
security,history_access,,Access,2023-05-27 22:17:11.230783,,0
security,history_access,,Access,2023-05-28 22:06:11.230784,,0
security,history_access,,Access,2023-06-02 09:12:11.230786,,1
security,history_access,,Access,2023-05-28 04:59:11.230788,,0
security,win*,4044,,2023-06-03 06:30:11.230790,,1
security,history_access,,Access,2023-06-02 01:58:11.230792,,0
security,history_access,,Access,2023-05-30 13:52:11.230794,,0
security,history_access,,Access,2023-06-02 00:32:11.230796,,0
security,history_access,,Access,2023-06-01 17:54:11.230797,,1
security,history_access,,Access,2023-06-02 12:02:11.230799,,0
security,win*,1216,,2023-06-02 12:39:11.230801,,1
security,win*,4190,,2023-06-03 07:29:11.230803,,0
security,win*,4276,,2023-06-01 04:12:11.230805,,1
security,win*,2633,,2023-06-03 04:56:11.230808,,0
security,history_access,,Access,2023-05-27 19:10:11.230810,,1
security,win*,4496,,2023-05-31 17:31:11.230812,,1
security,win*,4080,,2023-05-31 18:19:11.230814,,1
security,win*,3292,,2023-06-01 17:01:11.230816,,1
security,history_access,,Access,2023-05-28 21:51:11.230818,,1
security,history_access,,Access,2023-05-29 13:17:11.230820,,1
security,history_access,,Access,2023-05-29 16:50:11.230822,,0
security,win*,2027,,2023-06-01 11:43:11.230823,,0
security,win*,2722,,2023-05-31 10:06:11.230826,,0
security,win*,3286,,2023-06-03 07:01:11.230828,,1
security,history_access,,Access,2023-05-30 15:16:11.230830,,1
security,history_access,,Access,2023-05-29 10:05:11.230832,,0
security,history_access,,Access,2023-05-31 11:31:11.230834,,0
security,history_access,,Access,2023-06-03 08:06:11.230836,,0
security,history_access,,Access,2023-05-30 01:15:11.230838,,1
security,history_access,,Access,2023-05-28 21:03:11.230839,,1
security,win*,983,,2023-05-30 17:25:11.230841,,0
security,history_access,,Access,2023-05-28 18:57:11.230843,,0
security,history_access,,Access,2023-05-31 08:28:11.230845,,1
security,win*,2607,,2023-05-31 05:12:11.230847,,1
security,history_access,,Access,2023-05-27 21:41:11.230849,,0
security,win*,2969,,2023-05-31 06:05:11.230851,,1
security,win*,3240,,2023-05-28 12:04:11.230853,,0
security,history_access,,Access,2023-05-28 19:20:11.230855,,1
security,history_access,,Access,2023-05-31 18:42:11.230857,,0
security,win*,2746,,2023-05-30 19:20:11.230859,,1
security,history_access,,Access,2023-05-28 19:11:11.230861,,1
security,history_access,,Access,2023-05-31 02:42:11.230862,,1
security,win*,2907,,2023-05-31 20:30:11.230864,,1
security,win*,4561,,2023-06-02 20:46:11.230867,,1
security,history_access,,Access,2023-05-29 23:39:11.230869,,1
security,history_access,,Access,2023-05-30 00:11:11.230870,,0
security,history_access,,Access,2023-05-31 21:53:11.230872,,0
security,history_access,,Access,2023-05-29 18:00:11.230874,,0
security,win*,3711,,2023-05-28 09:54:11.230876,,0
security,history_access,,Access,2023-05-29 11:52:11.230878,,0
security,win*,784,,2023-05-31 19:23:11.230880,,1
security,history_access,,Access,2023-06-01 01:43:11.230882,,0
security,win*,554,,2023-06-01 20:32:11.230884,,0
security,win*,1606,,2023-06-02 17:21:11.230886,,0
security,history_access,,Access,2023-05-31 16:17:11.230888,,0
security,history_access,,Access,2023-05-28 21:27:11.230890,,1
security,win*,562,,2023-05-29 11:04:11.230892,,1
security,history_access,,Access,2023-05-31 20:06:11.230894,,1
security,win*,4582,,2023-06-01 09:02:11.230896,,1
security,win*,1292,,2023-05-30 09:03:11.230899,,1
security,win*,4240,,2023-06-02 02:09:11.230901,,0
security,win*,3972,,2023-05-30 12:19:11.230903,,1
security,win*,4162,,2023-05-30 11:30:11.230906,,1
security,win*,1097,,2023-06-03 07:37:11.230908,,0
security,win*,4218,,2023-05-29 18:54:11.230910,,1
security,win*,2048,,2023-05-31 04:43:11.230912,,1
security,win*,3854,,2023-05-31 07:39:11.230914,,1
security,win*,3993,,2023-05-29 05:30:11.230916,,1
security,win*,1002,,2023-05-29 12:47:11.230918,,0
security,win*,1219,,2023-05-29 15:12:11.230920,,0
security,win*,4271,,2023-05-29 11:34:11.230922,,1
security,win*,1425,,2023-05-27 22:31:11.230924,,1
security,history_access,,Access,2023-06-03 13:34:11.230927,,0
security,win*,1207,,2023-05-30 08:29:11.230929,,1
security,win*,1180,,2023-05-29 00:37:11.230931,,1
security,history_access,,Access,2023-06-01 23:13:11.230933,,0
security,win*,4486,,2023-06-01 07:47:11.230935,,0
security,history_access,,Access,2023-05-27 18:08:11.230937,,1
security,win*,3349,,2023-05-30 22:52:11.230938,,1
security,win*,2219,,2023-06-02 01:49:11.230941,,1
security,win*,2769,,2023-06-01 23:18:11.230943,,0
security,win*,3185,,2023-05-28 14:17:11.230945,,1
security,win*,4084,,2023-05-27 20:26:11.230947,,0
security,win*,2332,,2023-05-28 14:23:11.230949,,1
security,history_access,,Access,2023-05-30 11:09:11.230951,,0
security,history_access,,Access,2023-05-27 16:59:11.230953,,0
security,history_access,,Access,2023-05-28 10:55:11.230955,,1
security,history_access,,Access,2023-05-30 16:21:11.230957,,1
security,win*,1826,,2023-05-28 23:44:11.230959,,1
security,win*,1040,,2023-05-27 23:07:11.230961,,0
security,history_access,,Access,2023-05-31 08:30:11.230963,,1
security,history_access,,Access,2023-05-27 22:27:11.230964,,0
security,win*,2847,,2023-05-31 22:53:11.230966,,1
security,history_access,,Access,2023-05-29 11:31:11.230968,,1
security,history_access,,Access,2023-06-03 10:27:11.230970,,1
security,win*,1732,,2023-05-30 16:48:11.230972,,0
security,history_access,,Access,2023-05-29 04:53:11.230974,,0
security,history_access,,Access,2023-06-01 05:01:11.230976,,0
security,history_access,,Access,2023-06-02 07:47:11.230978,,0
security,history_access,,Access,2023-05-29 23:16:11.230980,,0
security,history_access,,Access,2023-05-28 23:51:11.230982,,1
security,history_access,,Access,2023-05-28 03:47:11.230983,,1
security,win*,2856,,2023-05-30 18:15:11.230985,,1
security,win*,4472,,2023-05-31 11:14:11.230987,,0
security,history_access,,Access,2023-06-02 12:15:11.230989,,0
security,win*,4131,,2023-06-03 00:44:11.230991,,0
security,history_access,,Access,2023-06-03 08:45:11.230993,,0
security,win*,3767,,2023-05-28 13:05:11.230995,,0
security,history_access,,Access,2023-06-02 00:39:11.230997,,0
security,history_access,,Access,2023-06-01 03:10:11.230999,,1
security,win*,1148,,2023-05-28 14:25:11.231001,,0
security,win*,2922,,2023-06-01 11:43:11.231003,,0
security,win*,4546,,2023-05-28 17:23:11.231005,,1
security,win*,3584,,2023-06-02 03:36:11.231007,,0
security,win*,2572,,2023-05-29 10:07:11.231009,,0
security,history_access,,Access,2023-05-28 20:40:11.231011,,0
security,history_access,,Access,2023-05-28 12:10:11.231013,,1
security,win*,4208,,2023-05-29 01:23:11.231015,,0
security,history_access,,Access,2023-06-01 18:39:11.231017,,1
security,win*,3038,,2023-06-01 10:35:11.231020,,0
security,history_access,,Access,2023-06-01 06:43:11.231022,,0
security,win*,2294,,2023-05-27 19:07:11.231024,,0
security,history_access,,Access,2023-06-01 03:35:11.231026,,1
security,history_access,,Access,2023-05-28 08:06:11.231028,,0
security,win*,4383,,2023-06-03 14:06:11.231030,,1
security,history_access,,Access,2023-06-01 07:27:11.231032,,1
security,win*,3550,,2023-05-31 18:37:11.231034,,0
security,win*,2718,,2023-06-02 08:19:11.231036,,1
security,history_access,,Access,2023-06-02 17:28:11.231038,,0
security,win*,3026,,2023-05-28 03:56:11.231040,,0
security,win*,3814,,2023-05-29 11:44:11.231042,,1
security,win*,1520,,2023-05-30 19:45:11.231044,,0
security,history_access,,Access,2023-05-28 09:50:11.231046,,0
security,win*,2372,,2023-06-01 02:21:11.231048,,0
security,history_access,,Access,2023-05-27 20:37:11.231050,,0
security,history_access,,Access,2023-05-28 12:41:11.231052,,1
security,win*,761,,2023-05-29 00:27:11.231054,,1
security,history_access,,Access,2023-05-30 11:07:11.231057,,1
security,win*,2323,,2023-06-02 04:06:11.231059,,1
security,win*,1895,,2023-05-31 01:49:11.231061,,1
security,history_access,,Access,2023-05-28 12:25:11.231063,,0
security,history_access,,Access,2023-05-29 17:35:11.231065,,0
security,history_access,,Access,2023-05-30 20:27:11.231067,,1
security,win*,4503,,2023-05-27 21:42:11.231068,,0
security,history_access,,Access,2023-06-01 03:00:11.231070,,0
security,win*,3943,,2023-05-30 06:39:11.231072,,1
security,win*,4548,,2023-05-31 11:10:11.231074,,1
security,history_access,,Access,2023-05-30 17:42:11.231076,,0
security,win*,3743,,2023-06-03 12:15:11.231078,,1
security,win*,1579,,2023-05-29 21:10:11.231080,,0
security,history_access,,Access,2023-05-29 11:10:11.231082,,0
security,win*,701,,2023-06-01 10:56:11.231084,,1
security,history_access,,Access,2023-05-29 09:52:11.231086,,1
security,history_access,,Access,2023-06-02 22:35:11.231088,,0
security,history_access,,Access,2023-05-29 13:45:11.231090,,1
security,win*,1352,,2023-06-01 14:26:11.231091,,0
security,win*,1249,,2023-06-03 01:09:11.231093,,1
security,history_access,,Access,2023-05-28 02:52:11.231096,,1
security,win*,3663,,2023-06-02 05:37:11.231097,,0
security,history_access,,Access,2023-06-01 04:04:11.231099,,0
security,win*,2810,,2023-05-30 15:32:11.231101,,1
security,history_access,,Access,2023-05-30 04:16:11.231103,,1
security,history_access,,Access,2023-05-30 19:45:11.231105,,1
security,win*,3470,,2023-06-03 15:31:11.231107,,0
security,win*,1051,,2023-05-28 04:13:11.231109,,1
security,history_access,,Access,2023-05-29 16:05:11.231111,,0
security,win*,1267,,2023-05-30 04:15:11.231113,,1
security,win*,952,,2023-06-01 18:29:11.231115,,0
security,history_access,,Access,2023-05-31 03:44:11.231117,,0
security,win*,796,,2023-05-31 04:13:11.231119,,0
security,win*,2679,,2023-05-30 06:28:11.231121,,1
security,win*,1744,,2023-05-30 19:19:11.231124,,1
security,win*,3684,,2023-05-30 07:43:11.231126,,1
security,win*,2767,,2023-05-30 18:59:11.231128,,1
security,history_access,,Access,2023-05-29 09:07:11.231130,,1
security,win*,781,,2023-05-31 21:51:11.231132,,1
security,history_access,,Access,2023-05-30 01:54:11.231135,,0
security,win*,4431,,2023-05-29 18:28:11.231136,,0
security,win*,837,,2023-06-01 20:39:11.231138,,0
security,history_access,,Access,2023-06-03 13:06:11.231140,,1
security,history_access,,Access,2023-05-30 01:08:11.231142,,0
security,history_access,,Access,2023-06-01 12:48:11.231144,,0
security,win*,1505,,2023-06-02 10:37:11.231146,,1
security,win*,3621,,2023-05-28 10:49:11.231148,,0
security,win*,776,,2023-05-28 22:12:11.231150,,1
security,history_access,,Access,2023-06-01 22:37:11.231152,,1
security,win*,2394,,2023-06-02 08:08:11.231154,,0
security,history_access,,Access,2023-06-02 15:24:11.231156,,0
security,history_access,,Access,2023-06-02 21:45:11.231158,,1
security,win*,4084,,2023-06-02 10:27:11.231159,,0
security,win*,2333,,2023-05-31 19:57:11.231161,,0
security,win*,1458,,2023-05-29 11:57:11.231163,,1
security,history_access,,Access,2023-06-01 18:05:11.231166,,1
security,win*,2561,,2023-06-01 05:28:11.231167,,0
security,history_access,,Access,2023-05-31 09:17:11.231169,,1
security,history_access,,Access,2023-06-02 10:30:11.231171,,1
security,win*,2779,,2023-05-29 10:23:11.231173,,1
security,win*,1180,,2023-05-29 00:21:11.231175,,1
security,history_access,,Access,2023-05-29 16:27:11.231177,,0
security,win*,3454,,2023-06-03 11:42:11.231179,,0
security,history_access,,Access,2023-05-28 07:21:11.231181,,1
security,win*,1739,,2023-05-28 03:09:11.231182,,1
security,history_access,,Access,2023-06-02 09:19:11.231184,,1
security,win*,4442,,2023-06-02 22:01:11.231186,,0
security,history_access,,Access,2023-06-01 20:14:11.231188,,1
security,win*,4398,,2023-06-01 20:51:11.231190,,1
security,history_access,,Access,2023-05-30 08:08:11.231192,,1
security,history_access,,Access,2023-05-31 04:03:11.231194,,0
security,history_access,,Access,2023-06-01 03:52:11.231196,,1
security,history_access,,Access,2023-05-28 01:22:11.231197,,1
security,win*,3311,,2023-06-01 03:46:11.231199,,1
security,win*,1785,,2023-05-30 15:57:11.231201,,0
security,win*,2429,,2023-05-31 10:39:11.231203,,0
security,win*,892,,2023-05-31 19:55:11.231205,,0
security,win*,2593,,2023-06-02 01:00:11.231208,,1
security,win*,2119,,2023-05-29 15:38:11.231211,,1
security,history_access,,Access,2023-06-01 03:51:11.231214,,0
security,win*,1312,,2023-05-30 12:53:11.231215,,0
security,history_access,,Access,2023-05-29 19:25:11.231218,,1
security,win*,2870,,2023-05-31 22:58:11.231219,,0
security,win*,3009,,2023-05-29 07:35:11.231222,,1
security,win*,3611,,2023-05-28 13:30:11.231224,,0
security,history_access,,Access,2023-06-01 00:44:11.231226,,0
security,win*,577,,2023-06-03 09:01:11.231227,,1
security,history_access,,Access,2023-05-30 13:50:11.231230,,1
security,history_access,,Access,2023-05-28 02:35:11.231231,,1
security,history_access,,Access,2023-05-30 23:31:11.231233,,0
security,history_access,,Access,2023-06-02 12:54:11.231235,,0
security,history_access,,Access,2023-05-30 19:08:11.231237,,1
security,win*,624,,2023-05-30 23:13:11.231238,,1
security,win*,2713,,2023-06-03 09:14:11.231240,,0
security,win*,2604,,2023-05-29 14:43:11.231242,,1
security,history_access,,Access,2023-05-30 13:58:11.231244,,1
security,history_access,,Access,2023-05-30 09:44:11.231246,,0
security,history_access,,Access,2023-05-29 07:44:11.231248,,1
security,win*,3901,,2023-05-28 21:39:11.231250,,1
security,win*,1107,,2023-05-29 19:37:11.231252,,0
security,history_access,,Access,2023-06-02 18:31:11.231254,,0
security,win*,1442,,2023-05-29 04:55:11.231256,,0
security,history_access,,Access,2023-05-30 10:40:11.231258,,0
security,win*,3622,,2023-06-02 13:55:11.231260,,0
security,win*,1242,,2023-06-02 12:03:11.231262,,0
security,win*,2164,,2023-05-28 16:31:11.231264,,1
security,win*,4215,,2023-05-30 23:08:11.231266,,1
security,win*,2688,,2023-06-02 14:22:11.231268,,1
security,win*,1375,,2023-05-29 19:16:11.231270,,0
security,win*,1030,,2023-05-29 06:55:11.231272,,0
security,win*,3825,,2023-06-02 18:30:11.231275,,0
security,history_access,,Access,2023-06-01 04:28:11.231277,,0
security,history_access,,Access,2023-05-28 07:49:11.231279,,0
security,win*,2436,,2023-05-29 21:05:11.231280,,1
security,win*,2006,,2023-05-30 20:41:11.231283,,1
security,win*,1773,,2023-06-01 15:48:11.231285,,0
security,history_access,,Access,2023-06-03 05:27:11.231287,,0
security,history_access,,Access,2023-06-01 14:15:11.231289,,0
security,history_access,,Access,2023-05-30 23:46:11.231290,,0
security,history_access,,Access,2023-05-28 20:40:11.231292,,0
security,history_access,,Access,2023-06-02 05:39:11.231294,,1
security,win*,827,,2023-05-29 03:14:11.231296,,0
security,win*,2467,,2023-06-02 23:48:11.231298,,1
security,history_access,,Access,2023-05-31 17:16:11.231300,,0
security,history_access,,Access,2023-05-29 08:10:11.231302,,0
security,win*,3828,,2023-05-29 06:15:11.231304,,1
security,win*,4337,,2023-05-28 05:10:11.231306,,0
security,history_access,,Access,2023-06-02 11:40:11.231308,,1
security,win*,4312,,2023-05-28 23:55:11.231310,,1
security,history_access,,Access,2023-05-29 02:32:11.231312,,1
security,history_access,,Access,2023-05-28 19:16:11.231314,,0
security,win*,4432,,2023-05-31 01:18:11.231315,,1
security,history_access,,Access,2023-05-31 23:28:11.231317,,1
security,win*,3059,,2023-05-28 21:06:11.231319,,1
security,win*,2635,,2023-05-29 02:30:11.231321,,1
security,win*,1000,,2023-05-30 03:05:11.231323,,0
security,history_access,,Access,2023-06-01 04:43:11.231325,,0
security,win*,1675,,2023-05-28 20:14:11.231327,,1
security,history_access,,Access,2023-06-02 19:37:11.231329,,1
security,history_access,,Access,2023-06-01 06:20:11.231331,,0
security,win*,808,,2023-05-27 22:55:11.231333,,0
security,win*,1745,,2023-06-02 22:11:11.231335,,0
security,history_access,,Access,2023-05-28 14:49:11.231337,,1
security,win*,1612,,2023-06-01 14:47:11.231339,,0
security,history_access,,Access,2023-05-31 02:30:11.231341,,0
security,history_access,,Access,2023-06-02 22:15:11.231343,,1
security,history_access,,Access,2023-05-27 19:05:11.231345,,0
security,win*,2743,,2023-06-03 11:28:11.231346,,0
security,win*,3741,,2023-05-30 11:07:11.231348,,0
security,history_access,,Access,2023-05-28 13:13:11.231351,,1
security,win*,1045,,2023-05-30 19:13:11.231352,,1
security,win*,1011,,2023-05-30 20:34:11.231354,,0
security,win*,3914,,2023-05-31 00:35:11.231356,,0
security,win*,1106,,2023-06-02 07:16:11.231359,,0
security,history_access,,Access,2023-05-29 09:14:11.231362,,1
security,win*,4309,,2023-05-27 22:04:11.231364,,1
security,history_access,,Access,2023-05-28 15:23:11.231367,,1
security,win*,3924,,2023-06-03 06:36:11.231369,,0
security,win*,957,,2023-05-30 07:44:11.231371,,1
security,history_access,,Access,2023-06-01 13:43:11.231373,,0
security,history_access,,Access,2023-05-29 08:58:11.231375,,1
security,win*,914,,2023-06-02 18:49:11.231376,,1
security,win*,3125,,2023-05-30 19:02:11.231378,,0
security,history_access,,Access,2023-06-01 16:51:11.231381,,1
security,win*,1939,,2023-05-31 17:16:11.231382,,1
security,win*,2629,,2023-05-28 17:39:11.231385,,0
security,win*,4400,,2023-06-01 12:36:11.231387,,1
security,history_access,,Access,2023-05-29 23:22:11.231389,,1
security,win*,2343,,2023-06-01 22:34:11.231391,,1
security,history_access,,Access,2023-05-29 15:21:11.231393,,0
security,win*,2342,,2023-06-02 01:21:11.231395,,1
security,win*,3789,,2023-06-02 17:43:11.231397,,1
security,history_access,,Access,2023-06-01 20:39:11.231399,,1
security,win*,3218,,2023-05-28 11:53:11.231401,,0
security,win*,1254,,2023-05-29 06:03:11.231403,,0
security,history_access,,Access,2023-06-03 01:12:11.231405,,0
security,win*,3993,,2023-05-29 02:45:11.231407,,0
security,win*,4445,,2023-05-27 19:37:11.231409,,1
security,history_access,,Access,2023-05-31 06:48:11.231411,,1
security,history_access,,Access,2023-05-31 22:53:11.231413,,1
security,history_access,,Access,2023-05-29 00:09:11.231415,,0
security,history_access,,Access,2023-05-28 09:07:11.231417,,1
security,win*,1664,,2023-05-29 02:09:11.231419,,1
security,history_access,,Access,2023-05-28 14:16:11.231421,,0
security,win*,2488,,2023-05-29 05:48:11.231422,,0
security,history_access,,Access,2023-06-03 03:32:11.231425,,1
security,history_access,,Access,2023-05-30 04:08:11.231427,,1
security,history_access,,Access,2023-05-31 10:21:11.231428,,0
security,win*,1314,,2023-06-01 21:34:11.231430,,0
security,history_access,,Access,2023-05-28 07:41:11.231432,,1
security,win*,3814,,2023-06-01 16:00:11.231434,,0
security,win*,4584,,2023-05-30 22:45:11.231436,,1
security,win*,3213,,2023-06-01 23:27:11.231438,,1
security,win*,1497,,2023-06-01 11:08:11.231440,,0
security,win*,2924,,2023-06-02 05:17:11.231442,,1
security,history_access,,Access,2023-05-31 13:58:11.231445,,0
security,history_access,,Access,2023-05-30 16:59:11.231446,,1
security,win*,887,,2023-05-28 22:48:11.231448,,0
security,win*,3237,,2023-05-29 09:11:11.231450,,0
security,win*,2183,,2023-06-01 08:25:11.231452,,0
security,history_access,,Access,2023-05-28 23:36:11.231454,,1
security,win*,3932,,2023-05-30 07:53:11.231456,,1
security,history_access,,Access,2023-06-03 05:40:11.231458,,0
security,win*,4431,,2023-06-03 14:08:11.231460,,1
security,history_access,,Access,2023-05-30 23:29:11.231462,,0
security,history_access,,Access,2023-05-30 18:11:11.231464,,0
security,win*,1942,,2023-05-30 10:35:11.231466,,0
security,history_access,,Access,2023-05-31 17:47:11.231468,,0
security,history_access,,Access,2023-05-30 16:08:11.231470,,0
security,win*,1220,,2023-06-01 05:49:11.231472,,1
security,win*,3347,,2023-05-30 22:45:11.231474,,0
security,history_access,,Access,2023-05-30 21:59:11.231476,,0
security,win*,1582,,2023-06-01 19:20:11.231478,,0
security,win*,2121,,2023-05-30 18:06:11.231480,,0
security,history_access,,Access,2023-05-27 17:48:11.231482,,0
security,history_access,,Access,2023-05-30 10:06:11.231484,,0
security,history_access,,Access,2023-05-28 01:10:11.231486,,1
security,win*,2580,,2023-05-30 09:45:11.231488,,1
security,win*,1381,,2023-06-02 12:31:11.231490,,1
security,history_access,,Access,2023-06-02 12:32:11.231492,,1
security,win*,1726,,2023-05-28 00:58:11.231494,,0
security,win*,2573,,2023-05-27 17:49:11.231496,,0
security,win*,4607,,2023-05-29 20:20:11.231498,,1
security,history_access,,Access,2023-06-01 21:50:11.231500,,0
security,win*,4494,,2023-05-28 18:46:11.231502,,1
security,history_access,,Access,2023-06-02 05:59:11.231504,,1
security,history_access,,Access,2023-06-01 15:05:11.231506,,1
security,history_access,,Access,2023-05-29 15:06:11.231507,,1
security,win*,1581,,2023-06-01 05:46:11.231509,,0
security,win*,4498,,2023-05-29 07:37:11.231511,,0
security,history_access,,Access,2023-05-31 10:01:11.231513,,0
security,history_access,,Access,2023-06-01 22:34:11.231515,,1
security,history_access,,Access,2023-05-30 23:25:11.231517,,1
security,history_access,,Access,2023-06-02 15:20:11.231518,,0
security,win*,3751,,2023-05-29 09:40:11.231522,,1
security,win*,2243,,2023-06-02 11:17:11.231524,,0
security,win*,1437,,2023-06-01 12:34:11.231526,,0
security,win*,3480,,2023-06-01 13:51:11.231529,,1
security,history_access,,Access,2023-06-03 00:17:11.231532,,0
security,history_access,,Access,2023-06-01 21:35:11.231534,,1
security,win*,1212,,2023-05-29 20:41:11.231536,,1
security,history_access,,Access,2023-05-28 06:45:11.231538,,0
security,history_access,,Access,2023-06-03 04:36:11.231540,,1
security,win*,3595,,2023-05-31 00:05:11.231541,,1
security,history_access,,Access,2023-06-03 05:16:11.231543,,0
security,win*,2758,,2023-06-02 03:26:11.231545,,1
security,win*,1663,,2023-06-01 03:02:11.231547,,1
security,history_access,,Access,2023-06-02 14:07:11.231549,,1
security,win*,2964,,2023-05-28 15:05:11.231551,,0
security,history_access,,Access,2023-05-29 16:25:11.231553,,0
security,win*,3588,,2023-05-28 10:17:11.231555,,0
security,history_access,,Access,2023-06-02 05:55:11.231557,,1
security,win*,4299,,2023-05-31 10:00:11.231559,,1
security,win*,3866,,2023-05-30 12:43:11.231561,,0
security,history_access,,Access,2023-05-29 05:44:11.231563,,1
security,history_access,,Access,2023-06-02 14:55:11.231565,,1
security,history_access,,Access,2023-06-01 09:45:11.231567,,0
security,history_access,,Access,2023-05-28 15:16:11.231568,,0
security,win*,3835,,2023-05-31 08:04:11.231570,,0
security,win*,3322,,2023-06-02 22:53:11.231572,,1
security,win*,615,,2023-06-02 12:30:11.231575,,0
security,win*,4534,,2023-05-31 02:31:11.231577,,1
security,win*,2021,,2023-05-28 15:40:11.231579,,1
security,win*,2143,,2023-05-30 00:47:11.231581,,0
security,history_access,,Access,2023-05-30 14:12:11.231583,,1
security,history_access,,Access,2023-05-30 23:04:11.231585,,1
security,win*,3050,,2023-06-01 07:24:11.231587,,0
security,history_access,,Access,2023-06-02 07:23:11.231589,,0
security,history_access,,Access,2023-06-02 01:58:11.231591,,0
security,history_access,,Access,2023-05-29 15:03:11.231592,,0
security,history_access,,Access,2023-05-29 09:30:11.231594,,0
security,win*,4069,,2023-05-30 08:03:11.231596,,0
security,history_access,,Access,2023-05-29 20:52:11.231598,,0
security,history_access,,Access,2023-05-31 05:09:11.231600,,0
security,win*,4212,,2023-06-01 21:14:11.231602,,1
security,history_access,,Access,2023-06-01 03:16:11.231604,,0
security,history_access,,Access,2023-05-31 02:42:11.231605,,0
security,history_access,,Access,2023-05-28 17:31:11.231607,,0
security,win*,3421,,2023-06-03 02:41:11.231609,,0
security,history_access,,Access,2023-06-01 14:38:11.231611,,1
security,win*,4089,,2023-05-29 14:45:11.231612,,0
security,win*,900,,2023-05-29 00:04:11.231615,,1
security,win*,4494,,2023-05-31 21:34:11.231617,,1
security,win*,2027,,2023-05-28 23:15:11.231619,,0
security,history_access,,Access,2023-05-30 17:53:11.231621,,0
security,history_access,,Access,2023-05-28 07:53:11.231623,,1
security,win*,3388,,2023-05-28 07:56:11.231624,,0
security,history_access,,Access,2023-05-31 11:51:11.231626,,0
security,win*,2886,,2023-06-01 14:19:11.231628,,0
security,history_access,,Access,2023-06-01 10:03:11.231630,,0
security,history_access,,Access,2023-06-01 12:59:11.231632,,0
security,win*,1023,,2023-05-30 11:38:11.231634,,0
security,win*,4528,,2023-06-02 16:35:11.231636,,0
security,history_access,,Access,2023-05-28 19:17:11.231638,,0
security,win*,961,,2023-06-03 08:40:11.231640,,0
security,win*,4612,,2023-06-02 19:28:11.231642,,1
security,history_access,,Access,2023-05-27 18:38:11.231644,,0
security,history_access,,Access,2023-06-03 04:21:11.231646,,0
security,history_access,,Access,2023-06-02 22:54:11.231648,,1
security,win*,3904,,2023-05-31 01:14:11.231649,,1
