timestamp,linux_secure action,app,dest,process,src_ip,src_port,user,vendor_action
2023-05-14 23:40:27,allowed,app2,destination6,process1,192.168.0.36,58808,user34,blocked
2023-05-22 10:22:39,denied,app3,destination4,process4,192.168.0.131,15434,user31,blocked
2022-09-11 09:20:51,allowed,app1,destination7,process5,192.168.0.231,4495,user100,session opened
2023-04-27 11:41:49,denied,app3,destination6,process1,192.168.0.103,15957,user29,approved
2022-09-01 22:34:57,allowed,app2,destination3,process4,192.168.0.41,54050,user87,session opened
2022-10-20 01:17:33,allowed,app2,destination5,process3,192.168.0.227,53094,user39,session opened
2022-10-24 11:20:41,denied,app1,destination2,process5,192.168.0.93,49204,user60,blocked
2022-08-19 09:22:49,allowed,app2,destination7,process1,192.168.0.40,61565,user23,blocked
2022-10-03 07:49:17,denied,app2,destination7,process1,192.168.0.251,8464,user96,blocked
2022-10-28 17:32:16,denied,app1,destination6,process5,192.168.0.15,30376,user27,blocked
2023-01-17 05:10:47,denied,app1,destination10,process3,192.168.0.173,6893,user12,approved
2023-04-18 03:51:17,denied,app1,destination5,process4,192.168.0.7,34117,user65,approved
2023-02-04 23:51:16,denied,app1,destination2,process5,192.168.0.213,12288,user3,session opened
2022-11-12 12:53:55,allowed,app2,destination1,process4,192.168.0.38,56172,user24,session opened
2022-11-26 06:15:00,allowed,app1,destination4,process5,192.168.0.145,36110,user50,blocked
2022-08-06 23:38:52,allowed,app1,destination7,process3,192.168.0.109,9460,user47,approved
2022-11-18 12:34:35,denied,app2,destination10,process2,192.168.0.108,4769,user54,blocked
2023-03-07 13:18:56,denied,app2,destination8,process1,192.168.0.236,15088,user88,approved
2022-12-15 09:21:49,denied,app3,destination2,process1,192.168.0.130,62757,user83,approved
2023-02-09 00:05:48,denied,app2,destination6,process2,192.168.0.160,13594,user24,approved
2023-04-03 07:48:33,allowed,app3,destination6,process3,192.168.0.150,37709,user72,blocked
2022-07-14 00:33:09,allowed,app3,destination8,process4,192.168.0.243,29113,user43,blocked
2022-11-06 14:33:38,denied,app3,destination7,process5,192.168.0.181,63018,user76,blocked
2023-01-30 12:24:49,denied,app3,destination5,process1,192.168.0.25,52975,user41,approved
2022-12-22 12:16:31,denied,app3,destination5,process4,192.168.0.176,25479,user69,blocked
2023-04-27 11:40:21,allowed,app3,destination7,process1,192.168.0.237,17886,user82,blocked
2022-09-03 14:39:47,allowed,app2,destination7,process2,192.168.0.179,64783,user33,blocked
2022-08-10 06:37:24,allowed,app1,destination1,process5,192.168.0.231,1033,user43,blocked
2022-10-26 02:58:57,allowed,app1,destination6,process2,192.168.0.171,41162,user77,blocked
2023-06-07 07:35:57,allowed,app3,destination2,process2,192.168.0.20,30364,user32,blocked
2022-08-06 03:02:34,allowed,app2,destination10,process3,192.168.0.222,62809,user83,blocked
2022-12-24 22:46:49,denied,app3,destination6,process1,192.168.0.208,45036,user6,session opened
2022-10-29 17:59:24,allowed,app3,destination7,process1,192.168.0.244,43808,user41,session opened
2023-05-14 02:43:31,denied,app3,destination5,process4,192.168.0.72,4178,user78,approved
2022-11-08 00:31:02,denied,app2,destination8,process3,192.168.0.235,24642,user17,approved
2022-09-11 01:16:57,allowed,app2,destination4,process4,192.168.0.215,40784,user22,blocked
2022-12-23 17:56:48,denied,app3,destination3,process4,192.168.0.232,43425,user71,session opened
2023-05-12 02:56:35,allowed,app1,destination9,process5,192.168.0.148,43230,user49,blocked
2022-09-14 19:31:00,denied,app3,destination2,process4,192.168.0.66,29994,user56,session opened
2022-08-25 04:32:37,allowed,app2,destination5,process1,192.168.0.89,57603,user7,session opened
2023-01-18 16:08:03,denied,app1,destination9,process3,192.168.0.137,15272,user58,blocked
2023-05-19 18:35:15,allowed,app3,destination8,process1,192.168.0.235,9604,user76,session opened
2022-11-09 02:45:01,denied,app3,destination2,process1,192.168.0.89,31715,user47,session opened
2023-05-27 21:11:11,allowed,app2,destination1,process4,192.168.0.181,10270,user4,blocked
2022-07-07 01:26:52,allowed,app1,destination9,process3,192.168.0.91,18485,user44,session opened
2022-11-29 09:00:56,allowed,app2,destination3,process5,192.168.0.241,64483,user75,approved
2023-05-08 00:22:29,allowed,app3,destination5,process1,192.168.0.226,53738,user37,session opened
2023-01-23 23:38:50,allowed,app2,destination8,process2,192.168.0.31,46090,user26,blocked
2022-07-10 21:34:11,allowed,app2,destination7,process4,192.168.0.233,21724,user99,session opened
2022-10-07 14:34:08,denied,app2,destination8,process1,192.168.0.76,62320,user63,blocked
2022-11-21 04:51:28,denied,app2,destination3,process3,192.168.0.156,26342,user7,approved
2022-12-09 02:23:51,allowed,app3,destination10,process5,192.168.0.40,62166,user72,approved
2022-08-17 04:00:49,denied,app1,destination2,process5,192.168.0.196,8314,user70,blocked
2023-02-28 03:14:24,denied,app3,destination9,process3,192.168.0.71,44246,user30,blocked
2022-08-26 23:56:15,denied,app1,destination8,process5,192.168.0.59,32636,user74,blocked
2022-12-13 16:04:37,denied,app3,destination2,process5,192.168.0.98,28476,user99,session opened
2022-08-04 18:12:35,denied,app3,destination4,process2,192.168.0.72,64123,user49,blocked
2022-10-21 14:28:10,allowed,app1,destination8,process2,192.168.0.27,42091,user97,approved
2023-05-24 04:10:39,allowed,app3,destination6,process4,192.168.0.253,9365,user66,approved
2022-12-28 19:04:29,allowed,app1,destination7,process2,192.168.0.117,62940,user98,session opened
2022-10-01 16:39:30,allowed,app3,destination4,process1,192.168.0.31,28941,user90,blocked
2022-09-10 00:15:15,allowed,app3,destination1,process5,192.168.0.72,28909,user12,blocked
2023-04-27 03:57:07,allowed,app1,destination8,process2,192.168.0.198,27333,user63,session opened
2023-03-04 08:25:41,allowed,app2,destination1,process3,192.168.0.143,23406,user24,blocked
2022-09-02 17:29:23,denied,app2,destination2,process1,192.168.0.116,4324,user54,session opened
2023-05-12 22:33:24,denied,app2,destination10,process3,192.168.0.69,14972,user15,session opened
2023-03-02 08:11:52,allowed,app1,destination2,process2,192.168.0.130,37621,user7,approved
2023-01-01 04:03:06,allowed,app3,destination1,process3,192.168.0.48,39103,user90,session opened
2022-09-14 08:27:03,denied,app1,destination2,process5,192.168.0.55,59083,user23,blocked
2023-06-10 17:01:39,allowed,app1,destination1,process5,192.168.0.183,54740,user76,session opened
2022-07-13 06:50:12,denied,app2,destination3,process2,192.168.0.152,45709,user100,approved
2022-08-28 19:28:47,denied,app3,destination5,process2,192.168.0.172,21422,user56,blocked
2023-05-15 02:15:47,denied,app3,destination4,process4,192.168.0.19,21555,user3,session opened
2023-06-16 06:37:30,allowed,app2,destination5,process3,192.168.0.139,65433,user55,approved
2022-08-12 18:54:02,allowed,app2,destination7,process5,192.168.0.165,27569,user84,blocked
2023-04-01 11:26:24,allowed,app1,destination7,process5,192.168.0.51,13616,user13,session opened
2023-05-02 02:13:24,denied,app2,destination7,process4,192.168.0.205,55502,user94,session opened
2023-03-15 11:58:21,allowed,app2,destination6,process3,192.168.0.120,5275,user79,blocked
2022-07-05 11:33:10,allowed,app3,destination4,process4,192.168.0.140,11901,user81,approved
2022-11-06 15:42:44,denied,app1,destination9,process2,192.168.0.255,21787,user53,blocked
2022-11-11 15:59:48,allowed,app2,destination8,process2,192.168.0.223,4720,user35,session opened
2023-04-21 23:04:12,denied,app2,destination8,process1,192.168.0.95,22556,user66,session opened
2022-07-25 00:43:17,allowed,app2,destination8,process5,192.168.0.7,23978,user82,approved
2023-02-27 07:51:54,allowed,app2,destination3,process3,192.168.0.174,34526,user53,approved
2023-04-03 17:26:42,allowed,app1,destination7,process4,192.168.0.71,7505,user19,session opened
2023-05-10 09:20:14,allowed,app2,destination3,process3,192.168.0.186,24662,user100,approved
2022-09-14 05:20:27,allowed,app3,destination5,process4,192.168.0.186,11801,user24,session opened
2023-06-01 20:38:31,denied,app3,destination5,process1,192.168.0.94,5998,user1,session opened
2022-08-14 14:38:41,allowed,app1,destination5,process2,192.168.0.65,29772,user6,approved
2023-05-16 05:24:24,denied,app1,destination7,process5,192.168.0.179,27517,user68,approved
2023-02-03 02:16:05,allowed,app1,destination6,process2,192.168.0.52,13738,user44,approved
2022-09-04 14:21:24,denied,app2,destination10,process4,192.168.0.84,10216,user86,approved
2022-10-10 06:56:40,denied,app3,destination5,process5,192.168.0.82,13537,user30,approved
2023-05-21 16:36:11,denied,app1,destination8,process3,192.168.0.179,20455,user57,blocked
2022-08-20 03:24:32,allowed,app1,destination1,process4,192.168.0.132,10698,user26,blocked
2022-09-28 13:50:17,allowed,app3,destination2,process5,192.168.0.70,62955,user97,approved
2022-11-29 15:11:41,allowed,app3,destination8,process5,192.168.0.33,40852,user2,approved
2023-05-06 00:45:47,allowed,app3,destination4,process2,192.168.0.72,16064,user92,blocked
2022-08-04 09:32:28,allowed,app2,destination9,process2,192.168.0.217,46947,user8,approved
2022-10-01 02:36:11,allowed,app2,destination2,process4,192.168.0.104,50900,user60,session opened
2023-01-09 18:59:00,denied,app3,destination8,process2,192.168.0.200,37131,user95,session opened
2022-07-11 19:58:56,denied,app3,destination3,process1,192.168.0.32,16107,user44,approved
2023-03-06 10:52:06,denied,app3,destination1,process2,192.168.0.79,26792,user24,blocked
2022-07-07 20:27:32,denied,app2,destination7,process2,192.168.0.117,53524,user65,blocked
2022-06-22 13:47:25,allowed,app2,destination7,process5,192.168.0.103,4355,user58,session opened
2023-04-28 15:12:12,allowed,app2,destination2,process3,192.168.0.87,24163,user88,approved
2022-12-29 11:22:44,allowed,app3,destination9,process4,192.168.0.59,4628,user83,session opened
2022-09-22 11:52:39,denied,app3,destination9,process3,192.168.0.202,62400,user54,blocked
2022-10-21 21:33:46,denied,app3,destination4,process3,192.168.0.49,21870,user10,blocked
2022-12-17 02:45:48,denied,app1,destination6,process3,192.168.0.114,63493,user24,session opened
2022-10-17 09:15:10,allowed,app2,destination3,process4,192.168.0.46,28306,user79,blocked
2022-09-05 04:19:31,denied,app3,destination9,process5,192.168.0.166,22117,user38,blocked
2022-12-08 01:51:56,denied,app2,destination4,process3,192.168.0.234,50796,user41,session opened
2023-04-24 01:43:50,allowed,app2,destination8,process2,192.168.0.222,43040,user36,session opened
2023-03-27 02:25:33,denied,app2,destination1,process2,192.168.0.54,29168,user25,approved
2022-12-21 07:43:08,denied,app3,destination10,process3,192.168.0.187,5038,user87,blocked
2022-07-29 08:14:48,denied,app2,destination8,process4,192.168.0.116,19426,user74,blocked
2022-11-07 16:06:36,denied,app3,destination7,process2,192.168.0.208,20745,user27,blocked
2022-11-09 14:59:34,denied,app3,destination2,process4,192.168.0.127,12092,user61,blocked
2022-07-03 06:54:20,allowed,app1,destination5,process3,192.168.0.91,12926,user16,blocked
2023-04-28 01:25:29,denied,app2,destination5,process4,192.168.0.168,10133,user56,approved
2023-04-27 14:15:39,denied,app2,destination2,process5,192.168.0.227,52086,user100,session opened
2023-01-02 02:11:36,allowed,app1,destination6,process3,192.168.0.169,55118,user45,blocked
2023-05-06 08:48:31,allowed,app1,destination7,process4,192.168.0.86,63305,user25,approved
2022-07-23 19:48:24,allowed,app3,destination2,process4,192.168.0.211,21224,user35,session opened
2022-06-27 10:53:02,allowed,app1,destination8,process4,192.168.0.32,5219,user91,session opened
2022-08-25 12:19:28,denied,app1,destination1,process3,192.168.0.132,61029,user16,session opened
2022-10-27 09:12:42,denied,app2,destination8,process3,192.168.0.176,4219,user50,approved
2022-12-15 18:15:26,allowed,app1,destination10,process2,192.168.0.16,57146,user22,session opened
2022-11-04 23:22:11,denied,app2,destination10,process1,192.168.0.68,20743,user55,blocked
2022-10-06 13:14:58,allowed,app3,destination1,process1,192.168.0.210,13667,user27,approved
2022-10-30 22:12:43,allowed,app1,destination10,process5,192.168.0.94,15083,user57,approved
2022-12-19 18:00:02,denied,app3,destination7,process1,192.168.0.106,63268,user87,approved
2022-08-14 04:23:02,allowed,app2,destination10,process3,192.168.0.94,17872,user19,approved
2022-06-26 12:55:35,denied,app3,destination8,process1,192.168.0.191,7020,user96,session opened
2023-01-04 00:42:16,allowed,app1,destination5,process2,192.168.0.197,10398,user84,blocked
2022-10-22 09:19:07,allowed,app1,destination9,process2,192.168.0.185,60105,user48,approved
2022-07-16 14:11:52,allowed,app2,destination9,process4,192.168.0.204,39706,user56,blocked
2023-02-11 09:12:14,denied,app2,destination2,process1,192.168.0.129,61200,user29,approved
2022-11-26 04:49:20,allowed,app1,destination1,process1,192.168.0.13,37318,user10,blocked
2023-01-14 12:13:36,allowed,app1,destination4,process2,192.168.0.182,60541,user66,approved
2022-08-15 20:10:49,allowed,app1,destination10,process4,192.168.0.10,61008,user98,session opened
2023-01-21 08:33:54,allowed,app1,destination4,process5,192.168.0.186,43584,user14,approved
2022-07-29 01:17:20,allowed,app2,destination3,process5,192.168.0.252,1782,user38,session opened
2022-12-06 20:48:27,allowed,app2,destination10,process4,192.168.0.33,42123,user10,approved
2022-12-28 01:37:29,allowed,app2,destination1,process3,192.168.0.77,32655,user49,approved
2023-02-11 20:13:18,denied,app1,destination6,process2,192.168.0.250,1568,user2,session opened
2023-03-25 11:48:06,denied,app2,destination8,process1,192.168.0.95,64939,user28,blocked
2023-03-24 09:42:35,allowed,app1,destination7,process4,192.168.0.200,51086,user16,session opened
2023-02-11 23:25:15,allowed,app1,destination4,process5,192.168.0.95,38326,user10,approved
2022-07-02 05:17:30,denied,app2,destination9,process4,192.168.0.97,4820,user89,approved
2022-11-23 04:02:58,denied,app1,destination9,process1,192.168.0.252,22530,user59,session opened
2022-08-19 02:57:28,denied,app3,destination3,process3,192.168.0.90,31526,user3,blocked
2022-08-31 22:10:17,allowed,app1,destination2,process3,192.168.0.250,35246,user5,session opened
2022-07-10 07:00:24,denied,app2,destination1,process4,192.168.0.126,60838,user30,blocked
2023-02-14 09:23:07,allowed,app2,destination3,process4,192.168.0.22,14473,user13,session opened
2022-06-24 13:21:34,allowed,app2,destination6,process1,192.168.0.146,1418,user3,session opened
2023-02-03 21:08:20,allowed,app1,destination3,process3,192.168.0.158,19009,user15,approved
2022-10-26 18:31:17,denied,app3,destination2,process5,192.168.0.220,44864,user71,approved
2023-05-02 00:42:55,denied,app3,destination10,process1,192.168.0.253,20293,user52,session opened
2022-11-14 21:51:56,allowed,app2,destination3,process1,192.168.0.122,18888,user93,session opened
2022-08-30 12:25:20,denied,app1,destination9,process4,192.168.0.180,53971,user92,approved
2022-07-26 00:09:09,denied,app1,destination5,process2,192.168.0.213,34548,user15,session opened
2023-01-14 11:15:07,denied,app1,destination2,process2,192.168.0.222,15945,user45,session opened
2022-11-13 05:42:21,denied,app2,destination8,process4,192.168.0.159,54499,user69,session opened
2022-12-13 04:48:31,allowed,app3,destination1,process3,192.168.0.252,9002,user2,approved
2022-08-08 09:44:53,denied,app2,destination8,process4,192.168.0.117,59155,user89,blocked
2023-05-06 08:19:23,allowed,app2,destination4,process1,192.168.0.24,52653,user60,approved
2023-04-15 23:18:17,allowed,app1,destination6,process4,192.168.0.63,36684,user50,approved
2023-06-03 09:08:47,denied,app3,destination4,process3,192.168.0.164,9856,user55,approved
2022-08-09 23:30:15,allowed,app2,destination3,process2,192.168.0.212,3392,user25,session opened
2023-01-05 03:24:09,denied,app3,destination4,process2,192.168.0.67,37790,user37,blocked
2022-08-09 20:23:19,allowed,app1,destination7,process1,192.168.0.10,48733,user29,session opened
2023-04-17 02:53:07,allowed,app2,destination5,process1,192.168.0.153,1134,user18,blocked
2022-09-12 21:54:58,allowed,app3,destination4,process5,192.168.0.199,30831,user25,approved
2023-04-08 08:26:12,allowed,app2,destination10,process3,192.168.0.187,36421,user55,approved
2023-05-18 11:42:00,allowed,app2,destination4,process2,192.168.0.119,29289,user30,approved
2023-04-15 19:42:17,allowed,app2,destination8,process2,192.168.0.85,32998,user47,session opened
2023-05-04 18:16:25,denied,app3,destination6,process1,192.168.0.135,32683,user63,session opened
2023-05-10 14:19:54,allowed,app1,destination3,process4,192.168.0.101,60987,user13,approved
2022-12-04 23:33:27,denied,app1,destination2,process1,192.168.0.123,25638,user7,session opened
2022-07-13 00:05:48,denied,app2,destination9,process4,192.168.0.206,61595,user40,session opened
2022-09-26 18:58:51,allowed,app1,destination8,process2,192.168.0.239,21968,user96,session opened
2023-04-04 10:11:11,denied,app2,destination9,process4,192.168.0.181,32150,user98,blocked
2022-12-19 19:37:45,denied,app2,destination10,process1,192.168.0.243,7750,user64,blocked
2023-03-20 17:19:55,denied,app2,destination6,process2,192.168.0.198,6604,user86,session opened
2023-04-07 21:26:41,denied,app3,destination7,process1,192.168.0.141,45710,user34,blocked
2022-07-23 00:12:45,denied,app2,destination8,process4,192.168.0.75,18744,user59,approved
2022-12-23 16:39:50,denied,app2,destination4,process5,192.168.0.46,46858,user60,session opened
2023-05-29 00:34:43,allowed,app2,destination4,process1,192.168.0.42,42391,user90,blocked
2022-09-02 17:27:06,allowed,app2,destination10,process3,192.168.0.42,47630,user77,blocked
2022-10-19 22:06:20,denied,app3,destination4,process2,192.168.0.143,42398,user6,session opened
2023-03-15 02:48:19,allowed,app2,destination7,process1,192.168.0.169,25490,user34,blocked
2022-07-23 03:31:41,allowed,app3,destination8,process4,192.168.0.120,48213,user11,blocked
2022-07-07 14:53:25,allowed,app1,destination6,process2,192.168.0.21,31136,user47,blocked
2023-03-07 02:15:57,denied,app2,destination9,process5,192.168.0.25,42631,user87,blocked
2022-12-31 04:24:44,denied,app1,destination8,process5,192.168.0.69,44637,user13,blocked
2023-05-23 21:54:59,allowed,app3,destination2,process3,192.168.0.229,62604,user100,blocked
2023-05-02 00:30:57,denied,app3,destination9,process3,192.168.0.197,18322,user44,session opened
2022-09-24 02:10:55,allowed,app1,destination9,process5,192.168.0.111,37057,user82,approved
2022-09-03 00:19:41,allowed,app3,destination4,process2,192.168.0.121,32709,user96,blocked
2023-01-16 17:17:04,allowed,app1,destination6,process4,192.168.0.14,58585,user50,session opened
2023-06-09 00:47:31,denied,app1,destination1,process4,192.168.0.107,55046,user52,session opened
2023-05-18 20:44:25,denied,app3,destination10,process5,192.168.0.145,43868,user47,session opened
2023-03-14 08:56:38,denied,app1,destination1,process5,192.168.0.205,36761,user2,session opened
2022-10-31 23:26:21,allowed,app3,destination1,process5,192.168.0.207,31390,user77,approved
2022-08-11 07:54:11,denied,app1,destination5,process1,192.168.0.97,24600,user99,blocked
2022-08-24 23:47:43,allowed,app2,destination3,process1,192.168.0.20,8274,user67,blocked
2022-09-16 18:20:23,allowed,app3,destination10,process4,192.168.0.123,48033,user41,blocked
2022-12-15 10:51:18,allowed,app3,destination2,process3,192.168.0.165,28883,user68,approved
2022-12-04 10:09:08,allowed,app3,destination6,process2,192.168.0.71,39386,user30,approved
2022-08-31 23:47:57,denied,app1,destination5,process5,192.168.0.46,5649,user35,approved
2023-01-27 17:48:15,allowed,app2,destination10,process1,192.168.0.222,5875,user91,blocked
2023-02-09 12:18:46,denied,app2,destination10,process2,192.168.0.236,9527,user42,session opened
2023-05-09 05:35:46,allowed,app3,destination7,process4,192.168.0.164,40347,user81,blocked
2023-04-08 07:04:58,allowed,app1,destination1,process2,192.168.0.163,1103,user88,blocked
2023-05-04 09:16:01,denied,app2,destination3,process2,192.168.0.65,32686,user75,blocked
2022-09-05 19:52:59,denied,app1,destination7,process4,192.168.0.2,11876,user25,approved
2022-07-26 17:41:03,denied,app2,destination1,process1,192.168.0.174,11552,user97,session opened
2022-08-31 20:41:17,denied,app3,destination3,process2,192.168.0.48,44981,user100,session opened
2022-07-27 04:20:43,allowed,app3,destination8,process2,192.168.0.146,3100,user16,session opened
2023-02-20 06:39:52,denied,app2,destination4,process2,192.168.0.54,58197,user39,session opened
2023-03-31 11:25:02,denied,app1,destination1,process1,192.168.0.156,56267,user48,approved
2023-05-14 00:40:43,denied,app1,destination8,process5,192.168.0.140,62801,user43,blocked
2022-11-30 01:11:39,allowed,app3,destination8,process2,192.168.0.128,8576,user62,session opened
2023-02-04 22:08:18,denied,app3,destination8,process5,192.168.0.105,53528,user71,session opened
2022-11-18 16:39:24,allowed,app2,destination1,process1,192.168.0.37,56976,user32,session opened
2023-04-20 13:57:15,allowed,app3,destination1,process2,192.168.0.21,15946,user38,blocked
2022-07-22 00:11:41,allowed,app1,destination4,process2,192.168.0.38,39639,user63,session opened
2023-04-23 17:04:20,allowed,app3,destination5,process2,192.168.0.13,26152,user94,blocked
2022-12-02 20:58:00,allowed,app3,destination7,process5,192.168.0.149,32456,user11,blocked
2023-02-10 20:19:26,allowed,app2,destination3,process5,192.168.0.67,22640,user96,blocked
2023-03-01 03:34:50,denied,app3,destination5,process4,192.168.0.131,23102,user41,blocked
2023-03-31 06:50:57,allowed,app2,destination10,process3,192.168.0.86,10879,user38,session opened
2022-10-31 16:42:01,denied,app3,destination1,process1,192.168.0.197,50947,user86,blocked
2022-11-10 16:30:39,allowed,app1,destination7,process5,192.168.0.13,10973,user22,approved
2023-05-24 20:29:06,allowed,app1,destination7,process1,192.168.0.58,63631,user65,blocked
2023-03-16 11:17:45,denied,app1,destination2,process3,192.168.0.105,42993,user47,session opened
2023-05-23 16:51:24,denied,app3,destination10,process4,192.168.0.149,18329,user95,session opened
2023-02-06 18:10:08,denied,app3,destination8,process5,192.168.0.19,59294,user40,session opened
2023-01-04 15:03:15,allowed,app1,destination3,process3,192.168.0.172,64854,user9,session opened
2023-03-06 01:25:51,allowed,app2,destination1,process4,192.168.0.119,3161,user62,approved
2023-02-04 17:30:12,allowed,app3,destination3,process3,192.168.0.236,51889,user37,approved
2022-12-06 01:33:35,allowed,app3,destination4,process3,192.168.0.254,11116,user88,approved
2022-11-28 20:01:32,denied,app2,destination6,process4,192.168.0.180,20891,user59,approved
2022-12-17 03:34:27,allowed,app3,destination5,process5,192.168.0.91,54787,user38,blocked
2023-06-19 17:35:35,allowed,app1,destination7,process2,192.168.0.244,29857,user1,session opened
2022-11-24 06:04:10,allowed,app1,destination10,process4,192.168.0.48,1306,user87,blocked
2023-02-28 11:31:20,allowed,app3,destination3,process3,192.168.0.98,53193,user14,blocked
2023-04-21 07:29:07,denied,app2,destination5,process4,192.168.0.54,34314,user82,approved
2023-04-11 07:39:32,allowed,app1,destination9,process4,192.168.0.248,1185,user47,approved
2022-11-23 22:29:46,denied,app1,destination1,process3,192.168.0.154,24032,user69,approved
2022-08-19 10:03:15,denied,app1,destination2,process1,192.168.0.8,2094,user63,blocked
2023-04-20 20:22:21,allowed,app2,destination3,process2,192.168.0.123,31924,user31,approved
2022-08-26 11:38:29,denied,app3,destination8,process2,192.168.0.21,63135,user94,approved
2023-01-10 21:09:57,denied,app2,destination1,process3,192.168.0.37,17211,user98,approved
2022-12-03 22:15:59,allowed,app2,destination2,process5,192.168.0.23,28961,user65,session opened
2022-10-24 09:23:22,denied,app1,destination5,process2,192.168.0.124,12466,user93,blocked
2023-04-29 00:29:29,allowed,app3,destination7,process2,192.168.0.221,62102,user69,blocked
2023-05-13 21:17:29,denied,app3,destination7,process1,192.168.0.33,36425,user74,blocked
2023-05-14 01:01:44,denied,app3,destination3,process1,192.168.0.220,11650,user98,approved
2022-08-24 11:47:33,denied,app3,destination5,process5,192.168.0.81,26299,user88,session opened
2023-05-29 05:54:51,denied,app1,destination8,process1,192.168.0.83,29168,user97,approved
2023-03-17 01:51:07,allowed,app2,destination7,process1,192.168.0.179,7630,user83,session opened
2023-01-11 20:25:31,allowed,app3,destination1,process5,192.168.0.169,40348,user73,session opened
2023-06-06 20:01:07,allowed,app2,destination1,process3,192.168.0.55,39152,user25,approved
2022-11-30 19:29:38,allowed,app3,destination1,process3,192.168.0.168,34162,user59,blocked
2023-06-12 08:09:59,denied,app3,destination9,process3,192.168.0.230,62606,user76,blocked
2023-06-11 12:49:05,denied,app1,destination1,process1,192.168.0.104,64360,user11,blocked
2022-11-25 08:37:00,allowed,app1,destination10,process4,192.168.0.204,45381,user39,session opened
2023-02-08 04:40:16,allowed,app1,destination3,process1,192.168.0.11,28523,user38,blocked
2023-04-06 03:11:42,allowed,app3,destination10,process4,192.168.0.24,22869,user73,session opened
2023-05-28 15:42:32,allowed,app3,destination10,process5,192.168.0.43,3241,user50,approved
2022-10-25 03:17:13,denied,app1,destination4,process5,192.168.0.55,51151,user88,session opened
2023-02-26 06:24:14,allowed,app2,destination1,process3,192.168.0.107,46525,user34,approved
2022-12-06 18:22:27,allowed,app1,destination3,process4,192.168.0.35,18430,user29,approved
2022-07-27 14:19:05,denied,app3,destination3,process5,192.168.0.239,26634,user86,blocked
2022-10-07 14:34:21,denied,app2,destination3,process2,192.168.0.170,7238,user6,approved
2022-10-10 22:24:35,allowed,app2,destination9,process2,192.168.0.170,38985,user41,approved
2022-12-24 04:54:04,allowed,app3,destination8,process1,192.168.0.64,30801,user95,approved
2023-06-10 08:30:10,allowed,app2,destination10,process1,192.168.0.180,21754,user49,blocked
2022-08-25 09:11:31,allowed,app2,destination2,process2,192.168.0.196,55595,user44,approved
2023-01-06 20:12:48,allowed,app3,destination7,process4,192.168.0.131,2239,user74,session opened
2023-03-14 02:06:50,denied,app3,destination9,process4,192.168.0.56,34458,user38,approved
2023-02-27 13:37:43,allowed,app1,destination10,process4,192.168.0.155,29837,user67,session opened
2022-11-26 16:48:53,denied,app3,destination1,process4,192.168.0.60,57145,user49,approved
2023-04-22 06:40:50,denied,app3,destination6,process5,192.168.0.229,41712,user43,blocked
2023-01-29 05:56:30,allowed,app2,destination1,process5,192.168.0.159,1717,user37,session opened
2023-03-22 16:47:43,allowed,app3,destination4,process2,192.168.0.133,34123,user20,approved
2022-08-14 10:59:53,allowed,app1,destination4,process3,192.168.0.221,37377,user12,blocked
2022-10-12 01:01:18,allowed,app3,destination6,process4,192.168.0.192,26270,user68,session opened
2023-05-09 18:02:37,allowed,app2,destination2,process5,192.168.0.158,23130,user33,approved
2023-06-08 20:58:02,allowed,app3,destination7,process2,192.168.0.206,2030,user64,session opened
2022-08-19 10:11:16,denied,app3,destination8,process4,192.168.0.130,61555,user70,approved
2023-02-20 02:40:34,allowed,app1,destination5,process4,192.168.0.208,44980,user21,blocked
2023-02-20 22:57:55,allowed,app3,destination1,process2,192.168.0.121,28100,user84,approved
2022-07-01 08:36:22,allowed,app1,destination7,process2,192.168.0.232,7252,user84,session opened
2022-12-23 07:09:01,allowed,app2,destination10,process3,192.168.0.193,1919,user54,session opened
2022-08-25 08:21:09,denied,app2,destination7,process2,192.168.0.140,51385,user4,session opened
2023-03-31 06:23:28,allowed,app1,destination4,process4,192.168.0.236,23417,user40,approved
2022-08-01 17:31:13,allowed,app2,destination6,process4,192.168.0.27,50158,user64,blocked
2023-03-14 05:46:07,denied,app1,destination1,process5,192.168.0.121,39563,user77,blocked
2022-06-29 17:19:03,allowed,app3,destination10,process3,192.168.0.181,48003,user89,session opened
2022-09-20 21:44:58,allowed,app2,destination1,process5,192.168.0.133,55110,user61,session opened
2022-09-02 10:36:24,allowed,app3,destination4,process1,192.168.0.27,60171,user3,session opened
2023-01-20 23:30:39,denied,app3,destination1,process1,192.168.0.189,58972,user46,session opened
2022-12-16 06:52:17,denied,app3,destination10,process4,192.168.0.178,3766,user21,session opened
2022-12-16 10:12:25,allowed,app1,destination6,process1,192.168.0.228,63297,user46,approved
2023-06-10 04:21:37,denied,app3,destination4,process2,192.168.0.174,27683,user79,approved
2022-07-04 02:14:44,denied,app3,destination2,process3,192.168.0.124,5729,user34,approved
2023-05-13 11:29:49,allowed,app2,destination2,process5,192.168.0.104,16034,user81,blocked
2022-12-22 19:40:21,denied,app2,destination1,process5,192.168.0.51,52262,user37,session opened
2022-09-09 00:39:02,denied,app3,destination3,process4,192.168.0.80,41501,user35,session opened
2023-03-21 22:27:28,denied,app2,destination9,process3,192.168.0.45,63176,user23,session opened
2022-12-14 03:19:22,allowed,app1,destination9,process3,192.168.0.52,10100,user39,session opened
